Data,Produto,Categoria,Quantidade Vendida,Preço Unitário,Total de Vendas,Loja,ID
10/16/2024,Smartfone A,Celular,86,2000,102000,Loja 3,2458
10/16/2024,Notebook A,Computadores,86,3000,291000,Loja 3,2459
10/16/2024,Tablet C,Celular,86,800,9600,Loja 3,2460
10/16/2024,Notebook A,Computadores,86,3000,318000,Loja 3,2461
10/16/2024,Tablet A,Celular,86,1200,105600,Loja 3,2462
10/16/2024,Smartfone B,Celular,86,1500,144000,Loja 3,2463
10/17/2024,Tablet C,Celular,86,800,58400,Loja 3,2464
10/17/2024,Notebook A,Computadores,86,3000,324000,Loja 3,2465
10/17/2024,Notebook A,Computadores,86,3000,195000,Loja 3,2466
10/17/2024,Notebook A,Computadores,86,3000,54000,Loja 3,2467
10/18/2024,Tablet A,Celular,86,1200,135600,Loja 3,2468
10/19/2024,Smartfone A,Celular,87,2000,150000,Loja 3,2469
10/19/2024,Notebook A,Computadores,87,3000,222000,Loja 3,2470
10/20/2024,Tablet A,Celular,87,1200,10800,Loja 3,2471
10/20/2024,Tablet A,Celular,87,1200,127200,Loja 3,2472
10/20/2024,Smartfone B,Celular,87,1500,37500,Loja 3,2473
10/21/2024,Tablet B,Celular,87,1000,16000,Loja 3,2474
10/22/2024,Notebook A,Computadores,87,3000,147000,Loja 3,2475
10/22/2024,Smartfone A,Celular,87,2000,70000,Loja 3,2476
10/22/2024,Tablet A,Celular,87,1200,94800,Loja 3,2477
10/22/2024,Tablet B,Celular,87,1000,107000,Loja 3,2478
10/23/2024,Notebook A,Computadores,87,3000,126000,Loja 3,2479
10/24/2024,Notebook A,Computadores,87,3000,246000,Loja 3,2480
10/24/2024,Notebook A,Computadores,87,3000,324000,Loja 3,2481
10/24/2024,Notebook A,Computadores,87,3000,153000,Loja 3,2482
10/24/2024,Smartfone B,Celular,87,1500,40500,Loja 3,2483
10/24/2024,Notebook B,Computadores,87,2500,245000,Loja 3,2484
10/25/2024,Smartfone B,Celular,87,1500,171000,Loja 3,2485
10/25/2024,Tablet A,Celular,87,1200,51600,Loja 3,2486
10/25/2024,Tablet A,Celular,87,1200,129600,Loja 3,2487
10/25/2024,Smartfone B,Celular,87,1500,108000,Loja 3,2488
10/25/2024,Smartfone A,Celular,87,2000,38000,Loja 3,2489
10/26/2024,Smartfone B,Celular,87,1500,75000,Loja 3,2490
10/26/2024,Smartfone B,Celular,87,1500,54000,Loja 3,2491
10/27/2024,Notebook A,Computadores,87,3000,147000,Loja 3,2492
10/27/2024,Notebook A,Computadores,87,3000,300000,Loja 3,2493
10/27/2024,Notebook A,Computadores,88,3000,150000,Loja 3,2494
10/27/2024,Notebook A,Computadores,88,3000,201000,Loja 3,2495
10/27/2024,Smartfone B,Celular,88,1500,39000,Loja 3,2496
10/27/2024,Notebook A,Computadores,88,3000,15000,Loja 3,2497
10/27/2024,Notebook A,Computadores,88,3000,45000,Loja 3,2498
10/28/2024,Tablet B,Celular,88,1000,115000,Loja 3,2499
10/28/2024,Tablet A,Celular,88,1200,144000,Loja 3,2500
10/29/2024,Tablet A,Celular,88,1200,142800,Loja 3,2501
10/29/2024,Smartfone B,Celular,88,1500,87000,Loja 3,2502
10/29/2024,Tablet B,Celular,88,1000,7000,Loja 3,2503
10/30/2024,Smartfone B,Celular,88,1500,25500,Loja 3,2504
10/30/2024,Tablet A,Celular,88,1200,32400,Loja 3,2505
10/30/2024,Tablet B,Celular,88,1000,94000,Loja 3,2506
10/31/2024,Tablet A,Celular,88,1200,39600,Loja 3,2507
10/31/2024,Smartfone B,Celular,88,1500,42000,Loja 3,2508
11/1/2024,Tablet C,Celular,88,800,8000,Loja 3,2509
11/1/2024,Notebook A,Computadores,88,3000,294000,Loja 3,2510
11/1/2024,Tablet A,Celular,88,1200,12000,Loja 3,2511
11/1/2024,Smartfone B,Celular,88,1500,96000,Loja 3,2512
11/1/2024,Notebook A,Computadores,88,3000,186000,Loja 3,2513
11/1/2024,Notebook A,Computadores,88,3000,171000,Loja 3,2514
11/2/2024,Tablet B,Celular,88,1000,40000,Loja 3,2515
11/2/2024,Smartfone A,Celular,88,2000,72000,Loja 3,2516
11/2/2024,Smartfone B,Celular,88,1500,169500,Loja 3,2517
11/2/2024,Smartfone A,Celular,88,2000,212000,Loja 3,2518
11/2/2024,Notebook B,Computadores,88,2500,257500,Loja 3,2519
11/3/2024,Tablet A,Celular,88,1200,33600,Loja 3,2520
11/4/2024,Notebook B,Computadores,88,2500,12500,Loja 3,2521
11/6/2024,Tablet A,Celular,88,1200,42000,Loja 3,2522
11/6/2024,Notebook A,Computadores,88,3000,6000,Loja 3,2523
11/6/2024,Smartfone A,Celular,89,2000,138000,Loja 3,2524
11/6/2024,Smartfone B,Celular,89,1500,79500,Loja 3,2525
11/6/2024,Smartfone B,Celular,89,1500,3000,Loja 3,2526
11/6/2024,Smartfone B,Celular,89,1500,28500,Loja 3,2527
11/6/2024,Notebook A,Computadores,89,3000,330000,Loja 3,2528
11/7/2024,Smartfone A,Celular,89,2000,138000,Loja 3,2529
11/7/2024,Tablet A,Celular,89,1200,118800,Loja 3,2530
11/7/2024,Smartfone B,Celular,89,1500,37500,Loja 3,2531
11/8/2024,Tablet A,Celular,89,1200,21600,Loja 3,2532
11/8/2024,Notebook B,Computadores,89,2500,165000,Loja 3,2533
11/9/2024,Tablet A,Celular,89,1200,9600,Loja 3,2534
11/9/2024,Tablet C,Celular,89,800,37600,Loja 3,2535
11/9/2024,Tablet A,Celular,89,1200,28800,Loja 3,2536
11/10/2024,Notebook B,Computadores,89,2500,77500,Loja 3,2537
11/10/2024,Tablet A,Celular,89,1200,7200,Loja 3,2538
11/11/2024,Notebook B,Computadores,89,2500,262500,Loja 3,2539
11/11/2024,Notebook A,Computadores,89,3000,153000,Loja 3,2540
11/11/2024,Notebook A,Computadores,89,3000,288000,Loja 3,2541
11/13/2024,Smartfone B,Celular,89,1500,31500,Loja 3,2542
11/14/2024,Notebook A,Computadores,89,3000,132000,Loja 3,2543
11/14/2024,Smartfone B,Celular,89,1500,82500,Loja 3,2544
11/14/2024,Notebook A,Computadores,89,3000,261000,Loja 3,2545
11/14/2024,Notebook A,Computadores,89,3000,111000,Loja 3,2546
11/15/2024,Notebook A,Computadores,89,3000,264000,Loja 3,2547
11/16/2024,Tablet A,Celular,89,1200,46800,Loja 3,2548
11/16/2024,Tablet A,Celular,89,1200,120000,Loja 3,2549
11/16/2024,Smartfone B,Celular,89,1500,111000,Loja 3,2550
11/17/2024,Tablet A,Celular,89,1200,111600,Loja 3,2551
11/17/2024,Smartfone A,Celular,89,2000,104000,Loja 3,2552
11/17/2024,Tablet A,Celular,89,1200,144000,Loja 3,2553
11/17/2024,Smartfone B,Celular,89,1500,177000,Loja 3,2554
11/18/2024,Notebook A,Computadores,89,3000,45000,Loja 3,2555
11/18/2024,Notebook A,Computadores,89,3000,279000,Loja 3,2556
11/18/2024,Notebook A,Computadores,90,3000,48000,Loja 3,2557
11/18/2024,Smartfone B,Celular,90,1500,148500,Loja 3,2558
11/19/2024,Smartfone B,Celular,90,1500,54000,Loja 3,2559
11/20/2024,Tablet A,Celular,90,1200,132000,Loja 3,2560
11/20/2024,Tablet A,Celular,90,1200,58800,Loja 3,2561
11/20/2024,Notebook A,Computadores,90,3000,96000,Loja 3,2562
11/21/2024,Smartfone B,Celular,90,1500,57000,Loja 3,2563
11/21/2024,Notebook A,Computadores,90,3000,135000,Loja 3,2564
11/21/2024,Tablet C,Celular,90,800,47200,Loja 3,2565
11/21/2024,Notebook A,Computadores,90,3000,30000,Loja 3,2566
11/22/2024,Tablet A,Celular,90,1200,140400,Loja 3,2567
11/22/2024,Notebook A,Computadores,90,3000,132000,Loja 3,2568
11/22/2024,Notebook A,Computadores,90,3000,318000,Loja 3,2569
11/22/2024,Smartfone B,Celular,90,1500,178500,Loja 3,2570
11/23/2024,Smartfone B,Celular,90,1500,46500,Loja 3,2571
11/23/2024,Notebook A,Computadores,90,3000,198000,Loja 3,2572
11/23/2024,Tablet A,Celular,90,1200,4800,Loja 3,2573
11/23/2024,Smartfone B,Celular,90,1500,63000,Loja 3,2574
11/23/2024,Smartfone B,Celular,90,1500,129000,Loja 3,2575
11/23/2024,Notebook A,Computadores,90,3000,303000,Loja 3,2576
11/23/2024,Tablet C,Celular,90,800,13600,Loja 3,2577
11/24/2024,Tablet A,Celular,90,1200,44400,Loja 3,2578
11/24/2024,Smartfone B,Celular,90,1500,12000,Loja 3,2579
11/24/2024,Smartfone B,Celular,90,1500,114000,Loja 3,2580
11/24/2024,Notebook A,Computadores,90,3000,165000,Loja 3,2581
11/26/2024,Notebook A,Computadores,90,3000,162000,Loja 3,2582
11/26/2024,Notebook B,Computadores,90,2500,117500,Loja 3,2583
11/27/2024,Tablet C,Celular,90,800,68000,Loja 3,2584
11/27/2024,Smartfone B,Celular,90,1500,171000,Loja 3,2585
11/27/2024,Notebook A,Computadores,90,3000,30000,Loja 3,2586
11/27/2024,Tablet B,Celular,90,1000,118000,Loja 3,2587
11/30/2024,Smartfone B,Celular,90,1500,61500,Loja 3,2588
11/30/2024,Notebook A,Computadores,90,3000,318000,Loja 3,2589
11/30/2024,Tablet B,Celular,90,1000,119000,Loja 3,2590
11/30/2024,Smartfone B,Celular,90,1500,30000,Loja 3,2591
11/30/2024,Tablet A,Celular,90,1200,42000,Loja 3,2592
12/1/2024,Smartfone B,Celular,91,1500,9000,Loja 3,2593
12/1/2024,Smartfone B,Celular,91,1500,84000,Loja 3,2594
12/1/2024,Notebook B,Computadores,91,2500,150000,Loja 3,2595
12/1/2024,Tablet C,Celular,91,800,70400,Loja 3,2596
12/1/2024,Notebook A,Computadores,91,3000,351000,Loja 3,2597
12/1/2024,Notebook A,Computadores,91,3000,306000,Loja 3,2598
12/1/2024,Tablet B,Celular,91,1000,31000,Loja 3,2599
12/1/2024,Smartfone B,Celular,91,1500,154500,Loja 3,2600
12/4/2024,Notebook B,Computadores,91,2500,212500,Loja 3,2601
12/4/2024,Smartfone B,Celular,91,1500,54000,Loja 3,2602
12/4/2024,Smartfone B,Celular,91,1500,171000,Loja 3,2603
12/4/2024,Tablet A,Celular,91,1200,19200,Loja 3,2604
12/4/2024,Tablet A,Celular,91,1200,69600,Loja 3,2605
12/4/2024,Notebook A,Computadores,91,3000,225000,Loja 3,2606
12/5/2024,Tablet A,Celular,91,1200,62400,Loja 3,2607
12/6/2024,Tablet A,Celular,91,1200,8400,Loja 3,2608
12/6/2024,Tablet A,Celular,91,1200,82800,Loja 3,2609
12/6/2024,Smartfone B,Celular,91,1500,31500,Loja 3,2610
12/7/2024,Notebook A,Computadores,91,3000,102000,Loja 3,2611
12/8/2024,Smartfone B,Celular,91,1500,139500,Loja 3,2612
12/8/2024,Smartfone A,Celular,91,2000,98000,Loja 3,2613
12/8/2024,Notebook A,Computadores,91,3000,201000,Loja 3,2614
12/8/2024,Smartfone A,Celular,91,2000,34000,Loja 3,2615
12/9/2024,Tablet C,Celular,91,800,46400,Loja 3,2616
12/9/2024,Smartfone A,Celular,91,2000,112000,Loja 3,2617
12/9/2024,Tablet A,Celular,91,1200,70800,Loja 3,2618
12/10/2024,Tablet A,Celular,91,1200,108000,Loja 3,2619
12/10/2024,Smartfone B,Celular,91,1500,28500,Loja 3,2620
12/11/2024,Smartfone B,Celular,91,1500,97500,Loja 3,2621
12/11/2024,Notebook A,Computadores,91,3000,306000,Loja 3,2622
12/11/2024,Notebook A,Computadores,91,3000,186000,Loja 3,2623
12/11/2024,Smartfone B,Celular,91,1500,112500,Loja 3,2624
12/12/2024,Notebook A,Computadores,91,3000,51000,Loja 3,2625
12/12/2024,Smartfone B,Celular,91,1500,81000,Loja 3,2626
12/13/2024,Tablet A,Celular,91,1200,109200,Loja 3,2627
12/13/2024,Smartfone A,Celular,92,2000,76000,Loja 3,2628
12/13/2024,Tablet A,Celular,92,1200,102000,Loja 3,2629
12/13/2024,Tablet C,Celular,92,800,61600,Loja 3,2630
12/14/2024,Tablet A,Celular,92,1200,104400,Loja 3,2631
12/14/2024,Tablet A,Celular,92,1200,26400,Loja 3,2632
12/14/2024,Tablet B,Celular,92,1000,70000,Loja 3,2633
12/15/2024,Smartfone B,Celular,92,1500,64500,Loja 3,2634
12/15/2024,Smartfone A,Celular,92,2000,8000,Loja 3,2635
12/16/2024,Smartfone B,Celular,92,1500,33000,Loja 3,2636
12/17/2024,Smartfone A,Celular,92,2000,168000,Loja 3,2637
12/17/2024,Smartfone B,Celular,92,1500,177000,Loja 3,2638
12/18/2024,Notebook A,Computadores,92,3000,48000,Loja 3,2639
12/18/2024,Smartfone A,Celular,92,2000,92000,Loja 3,2640
12/18/2024,Smartfone B,Celular,92,1500,37500,Loja 3,2641
12/18/2024,Tablet A,Celular,92,1200,138000,Loja 3,2642
12/19/2024,Tablet A,Celular,92,1200,55200,Loja 3,2643
12/19/2024,Smartfone B,Celular,92,1500,112500,Loja 3,2644
12/19/2024,Tablet B,Celular,92,1000,22000,Loja 3,2645
12/20/2024,Notebook A,Computadores,92,3000,318000,Loja 3,2646
12/20/2024,Tablet A,Celular,92,1200,108000,Loja 3,2647
12/20/2024,Smartfone B,Celular,92,1500,163500,Loja 3,2648
12/21/2024,Smartfone B,Celular,92,1500,37500,Loja 3,2649
12/21/2024,Notebook A,Computadores,92,3000,273000,Loja 3,2650
12/21/2024,Smartfone B,Celular,92,1500,159000,Loja 3,2651
12/22/2024,Notebook A,Computadores,92,3000,102000,Loja 3,2652
12/22/2024,Tablet B,Celular,92,1000,90000,Loja 3,2653
12/22/2024,Notebook A,Computadores,92,3000,54000,Loja 3,2654
12/22/2024,Notebook A,Computadores,92,3000,138000,Loja 3,2655
12/23/2024,Tablet C,Celular,92,800,9600,Loja 3,2656
12/23/2024,Smartfone B,Celular,92,1500,151500,Loja 3,2657
12/23/2024,Tablet C,Celular,92,800,71200,Loja 3,2658
12/24/2024,Smartfone B,Celular,93,1500,60000,Loja 3,2659
12/24/2024,Notebook A,Computadores,93,3000,312000,Loja 3,2660
12/24/2024,Smartfone B,Celular,93,1500,76500,Loja 3,2661
12/25/2024,Tablet A,Celular,93,1200,54000,Loja 3,2662
12/26/2024,Smartfone B,Celular,93,1500,135000,Loja 3,2663
12/26/2024,Smartfone B,Celular,93,1500,61500,Loja 3,2664
12/26/2024,Notebook A,Computadores,93,3000,282000,Loja 3,2665
12/27/2024,Tablet A,Celular,93,1200,139200,Loja 3,2666
12/28/2024,Tablet A,Celular,93,1200,70800,Loja 3,2667
12/28/2024,Smartfone B,Celular,93,1500,61500,Loja 3,2668
12/28/2024,Smartfone B,Celular,93,1500,70500,Loja 3,2669
12/29/2024,Notebook A,Computadores,93,3000,246000,Loja 3,2670
12/29/2024,Notebook A,Computadores,93,3000,66000,Loja 3,2671
12/29/2024,Notebook A,Computadores,93,3000,303000,Loja 3,2672
12/30/2024,Tablet A,Celular,93,1200,22800,Loja 3,2673
12/31/2024,Smartfone A,Celular,93,2000,230000,Loja 3,2674
12/31/2024,Smartfone B,Celular,93,1500,9000,Loja 3,2675
1/1/2025,Tablet B,Celular,93,1000,107000,Loja 3,2676
1/1/2025,Tablet A,Celular,93,1200,43200,Loja 3,2677
1/1/2025,Smartfone A,Celular,93,2000,216000,Loja 3,2678
1/2/2025,Tablet B,Celular,93,1000,55000,Loja 3,2679
1/2/2025,Notebook A,Computadores,93,3000,351000,Loja 3,2680
1/2/2025,Tablet A,Celular,93,1200,32400,Loja 3,2681
1/3/2025,Notebook A,Computadores,93,3000,78000,Loja 3,2682
1/3/2025,Smartfone A,Celular,93,2000,10000,Loja 3,2683
1/3/2025,Notebook A,Computadores,93,3000,36000,Loja 3,2684
1/3/2025,Smartfone B,Celular,94,1500,73500,Loja 3,2685
1/3/2025,Smartfone B,Celular,94,1500,108000,Loja 3,2686
1/4/2025,Tablet A,Celular,94,1200,127200,Loja 3,2687
1/4/2025,Smartfone B,Celular,94,1500,57000,Loja 3,2688
1/4/2025,Smartfone B,Celular,94,1500,54000,Loja 3,2689
1/5/2025,Notebook A,Computadores,94,3000,3000,Loja 3,2690
1/5/2025,Smartfone B,Celular,94,1500,60000,Loja 3,2691
1/5/2025,Tablet A,Celular,94,1200,24000,Loja 3,2692
1/5/2025,Smartfone B,Celular,94,1500,124500,Loja 3,2693
1/5/2025,Tablet A,Celular,94,1200,63600,Loja 3,2694
1/7/2025,Tablet C,Celular,94,800,48800,Loja 3,2695
1/7/2025,Smartfone B,Celular,94,1500,1500,Loja 3,2696
1/7/2025,Notebook A,Computadores,94,3000,135000,Loja 3,2697
1/7/2025,Tablet C,Celular,94,800,40000,Loja 3,2698
1/8/2025,Notebook A,Computadores,94,3000,276000,Loja 3,2699
1/8/2025,Tablet A,Celular,94,1200,18000,Loja 3,2700
1/9/2025,Notebook A,Computadores,94,3000,81000,Loja 3,2701
1/9/2025,Tablet A,Celular,95,1200,33600,Loja 3,2702
1/9/2025,Smartfone A,Celular,95,2000,102000,Loja 3,2703
1/9/2025,Tablet C,Celular,95,800,60800,Loja 3,2704
1/10/2025,Tablet A,Celular,95,1200,98400,Loja 3,2705
1/10/2025,Notebook A,Computadores,95,3000,45000,Loja 3,2706
1/10/2025,Smartfone B,Celular,95,1500,39000,Loja 3,2707
1/10/2025,Tablet A,Celular,95,1200,124800,Loja 3,2708
1/12/2025,Smartfone B,Celular,95,1500,150000,Loja 3,2709
1/12/2025,Smartfone B,Celular,95,1500,57000,Loja 3,2710
1/12/2025,Smartfone B,Celular,95,1500,82500,Loja 3,2711
1/12/2025,Smartfone B,Celular,95,1500,99000,Loja 3,2712
1/12/2025,Tablet A,Celular,95,1200,38400,Loja 3,2713
1/13/2025,Smartfone A,Celular,95,2000,120000,Loja 3,2714
1/14/2025,Tablet B,Celular,95,1000,33000,Loja 3,2715
1/14/2025,Smartfone A,Celular,95,2000,106000,Loja 3,2716
1/14/2025,Tablet C,Celular,95,800,87200,Loja 3,2717
1/14/2025,Notebook A,Computadores,95,3000,303000,Loja 3,2718
1/14/2025,Notebook A,Computadores,95,3000,27000,Loja 3,2719
1/15/2025,Notebook A,Computadores,95,3000,18000,Loja 3,2720
1/17/2025,Notebook A,Computadores,95,3000,231000,Loja 3,2721
1/17/2025,Tablet A,Celular,95,1200,85200,Loja 3,2722
1/17/2025,Tablet A,Celular,95,1200,63600,Loja 3,2723
1/17/2025,Notebook A,Computadores,95,3000,135000,Loja 3,2724
1/18/2025,Notebook A,Computadores,95,3000,93000,Loja 3,2725
1/18/2025,Notebook B,Computadores,95,2500,125000,Loja 3,2726
1/19/2025,Smartfone B,Celular,95,1500,138000,Loja 3,2727
1/19/2025,Smartfone B,Celular,95,1500,54000,Loja 3,2728
1/20/2025,Tablet B,Celular,96,1000,40000,Loja 3,2729
1/20/2025,Tablet B,Celular,96,1000,24000,Loja 3,2730
1/20/2025,Notebook A,Computadores,96,3000,75000,Loja 3,2731
1/20/2025,Notebook A,Computadores,96,3000,258000,Loja 3,2732
1/20/2025,Tablet A,Celular,96,1200,4800,Loja 3,2733
1/21/2025,Notebook A,Computadores,96,3000,237000,Loja 3,2734
1/21/2025,Notebook A,Computadores,96,3000,312000,Loja 3,2735
1/21/2025,Smartfone B,Celular,96,1500,175500,Loja 3,2736
1/21/2025,Smartfone B,Celular,96,1500,117000,Loja 3,2737
1/21/2025,Notebook A,Computadores,96,3000,348000,Loja 3,2738
1/21/2025,Tablet C,Celular,96,800,22400,Loja 3,2739
1/22/2025,Smartfone B,Celular,96,1500,115500,Loja 3,2740
1/22/2025,Smartfone B,Celular,96,1500,40500,Loja 3,2741
1/22/2025,Notebook B,Computadores,96,2500,215000,Loja 3,2742
1/23/2025,Notebook B,Computadores,96,2500,222500,Loja 3,2743
1/23/2025,Notebook A,Computadores,96,3000,228000,Loja 3,2744
1/23/2025,Notebook A,Computadores,96,3000,114000,Loja 3,2745
1/23/2025,Notebook A,Computadores,96,3000,324000,Loja 3,2746
1/24/2025,Tablet A,Celular,96,1200,105600,Loja 3,2747
1/24/2025,Smartfone B,Celular,96,1500,117000,Loja 3,2748
1/25/2025,Smartfone B,Celular,96,1500,61500,Loja 3,2749
1/25/2025,Notebook A,Computadores,96,3000,141000,Loja 3,2750
1/25/2025,Smartfone B,Celular,96,1500,159000,Loja 3,2751
1/25/2025,Notebook B,Computadores,96,2500,192500,Loja 3,2752
1/25/2025,Smartfone B,Celular,96,1500,102000,Loja 3,2753
1/26/2025,Tablet C,Celular,96,800,28800,Loja 3,2754
1/26/2025,Tablet C,Celular,96,800,92800,Loja 3,2755
1/27/2025,Smartfone B,Celular,97,1500,154500,Loja 3,2756
1/27/2025,Smartfone B,Celular,97,1500,121500,Loja 3,2757
1/28/2025,Tablet A,Celular,97,1200,70800,Loja 3,2758
1/28/2025,Notebook A,Computadores,97,3000,261000,Loja 3,2759
1/28/2025,Smartfone B,Celular,97,1500,28500,Loja 3,2760
1/29/2025,Smartfone B,Celular,97,1500,42000,Loja 3,2761
1/29/2025,Notebook A,Computadores,97,3000,228000,Loja 3,2762
1/30/2025,Tablet A,Celular,97,1200,110400,Loja 3,2763
1/30/2025,Notebook B,Computadores,97,2500,132500,Loja 3,2764
1/30/2025,Smartfone B,Celular,97,1500,55500,Loja 3,2765
2/1/2025,Notebook A,Computadores,97,3000,273000,Loja 3,2766
2/1/2025,Tablet A,Celular,97,1200,78000,Loja 3,2767
2/2/2025,Smartfone B,Celular,97,1500,177000,Loja 3,2768
2/2/2025,Notebook B,Computadores,97,2500,47500,Loja 3,2769
2/3/2025,Smartfone A,Celular,97,2000,38000,Loja 3,2770
2/4/2025,Smartfone B,Celular,97,1500,106500,Loja 3,2771
2/4/2025,Smartfone A,Celular,97,2000,92000,Loja 3,2772
2/5/2025,Smartfone B,Celular,97,1500,90000,Loja 3,2773
2/5/2025,Smartfone B,Celular,97,1500,126000,Loja 3,2774
2/6/2025,Tablet A,Celular,97,1200,118800,Loja 3,2775
2/6/2025,Tablet A,Celular,97,1200,10800,Loja 3,2776
2/6/2025,Smartfone B,Celular,97,1500,109500,Loja 3,2777
2/6/2025,Notebook A,Computadores,97,3000,192000,Loja 3,2778
2/6/2025,Notebook A,Computadores,98,3000,165000,Loja 3,2779
2/6/2025,Smartfone A,Celular,98,2000,54000,Loja 3,2780
2/7/2025,Tablet A,Celular,98,1200,132000,Loja 3,2781
2/7/2025,Smartfone B,Celular,98,1500,67500,Loja 3,2782
2/7/2025,Notebook A,Computadores,98,3000,57000,Loja 3,2783
2/8/2025,Smartfone B,Celular,98,1500,156000,Loja 3,2784
2/9/2025,Tablet C,Celular,98,800,34400,Loja 3,2785
2/11/2025,Smartfone B,Celular,98,1500,108000,Loja 3,2786
2/11/2025,Tablet B,Celular,98,1000,77000,Loja 3,2787
2/11/2025,Notebook B,Computadores,98,2500,250000,Loja 3,2788
2/12/2025,Notebook A,Computadores,98,3000,57000,Loja 3,2789
2/12/2025,Tablet C,Celular,98,800,72800,Loja 3,2790
2/12/2025,Tablet A,Celular,98,1200,127200,Loja 3,2791
2/13/2025,Tablet A,Celular,98,1200,46800,Loja 3,2792
2/13/2025,Tablet A,Celular,98,1200,22800,Loja 3,2793
2/13/2025,Notebook B,Computadores,98,2500,30000,Loja 3,2794
2/13/2025,Notebook A,Computadores,98,3000,51000,Loja 3,2795
2/14/2025,Notebook A,Computadores,98,3000,6000,Loja 3,2796
2/14/2025,Notebook B,Computadores,98,2500,270000,Loja 3,2797
2/16/2025,Notebook A,Computadores,98,3000,306000,Loja 3,2798
2/16/2025,Smartfone A,Celular,98,2000,48000,Loja 3,2799
2/16/2025,Tablet A,Celular,98,1200,129600,Loja 3,2800
2/16/2025,Smartfone B,Celular,98,1500,4500,Loja 3,2801
2/17/2025,Tablet A,Celular,98,1200,142800,Loja 3,2802
2/17/2025,Notebook A,Computadores,98,3000,12000,Loja 3,2803
2/17/2025,Tablet A,Celular,98,1200,67200,Loja 3,2804
2/18/2025,Tablet B,Celular,98,1000,107000,Loja 3,2805
2/18/2025,Tablet B,Celular,98,1000,28000,Loja 3,2806
2/18/2025,Smartfone B,Celular,99,1500,148500,Loja 3,2807
2/18/2025,Notebook B,Computadores,99,2500,5000,Loja 3,2808
2/20/2025,Smartfone B,Celular,99,1500,123000,Loja 3,2809
2/21/2025,Notebook A,Computadores,99,3000,222000,Loja 3,2810
2/21/2025,Smartfone B,Celular,99,1500,126000,Loja 3,2811
2/21/2025,Smartfone B,Celular,99,1500,4500,Loja 3,2812
2/22/2025,Smartfone B,Celular,99,1500,82500,Loja 3,2813
2/24/2025,Notebook B,Computadores,99,2500,77500,Loja 3,2814
2/24/2025,Smartfone B,Celular,99,1500,25500,Loja 3,2815
2/24/2025,Smartfone B,Celular,99,1500,124500,Loja 3,2816
2/25/2025,Smartfone B,Celular,99,1500,156000,Loja 3,2817
2/25/2025,Tablet A,Celular,100,1200,138000,Loja 3,2818
2/25/2025,Smartfone B,Celular,100,1500,153000,Loja 3,2819
2/25/2025,Notebook A,Computadores,100,3000,24000,Loja 3,2820
2/25/2025,Tablet C,Celular,100,800,20800,Loja 3,2821
2/25/2025,Notebook A,Computadores,100,3000,294000,Loja 3,2822
2/26/2025,Smartfone B,Celular,100,1500,180000,Loja 3,2823
2/26/2025,Smartfone B,Celular,100,1500,135000,Loja 3,2824
2/26/2025,Smartfone B,Celular,100,1500,84000,Loja 3,2825
2/26/2025,Smartfone B,Celular,100,1500,165000,Loja 3,2826
2/27/2025,Tablet A,Celular,100,1200,105600,Loja 3,2827
2/27/2025,Notebook A,Computadores,101,3000,117000,Loja 3,2828
2/27/2025,Tablet B,Celular,101,1000,48000,Loja 3,2829
2/28/2025,Notebook B,Computadores,101,2500,152500,Loja 3,2830
2/28/2025,Smartfone B,Celular,101,1500,90000,Loja 3,2831
2/28/2025,Smartfone B,Celular,101,1500,46500,Loja 3,2832
2/28/2025,Tablet A,Celular,101,1200,75600,Loja 3,2833
2/28/2025,Tablet A,Celular,101,1200,90000,Loja 3,2834
2/28/2025,Tablet C,Celular,101,800,56000,Loja 3,2835
3/1/2025,Smartfone B,Celular,101,1500,103500,Loja 3,2836
3/2/2025,Tablet A,Celular,101,1200,48000,Loja 3,2837
3/3/2025,Smartfone B,Celular,101,1500,49500,Loja 3,2838
3/4/2025,Notebook A,Computadores,101,3000,297000,Loja 3,2839
3/4/2025,Smartfone B,Celular,102,1500,96000,Loja 3,2840
3/4/2025,Notebook A,Computadores,102,3000,60000,Loja 3,2841
3/5/2025,Notebook A,Computadores,102,3000,177000,Loja 3,2842
3/5/2025,Notebook A,Computadores,102,3000,186000,Loja 3,2843
3/5/2025,Smartfone B,Celular,102,1500,142500,Loja 3,2844
3/6/2025,Tablet A,Celular,102,1200,121200,Loja 3,2845
3/6/2025,Notebook A,Computadores,102,3000,231000,Loja 3,2846
3/7/2025,Notebook A,Computadores,102,3000,294000,Loja 3,2847
3/7/2025,Tablet B,Celular,103,1000,57000,Loja 3,2848
3/7/2025,Tablet B,Celular,103,1000,4000,Loja 3,2849
3/7/2025,Smartfone B,Celular,103,1500,4500,Loja 3,2850
3/8/2025,Notebook A,Computadores,103,3000,84000,Loja 3,2851
3/8/2025,Tablet A,Celular,103,1200,6000,Loja 3,2852
3/8/2025,Notebook A,Computadores,103,3000,108000,Loja 3,2853
3/9/2025,Notebook A,Computadores,103,3000,150000,Loja 3,2854
3/9/2025,Tablet A,Celular,104,1200,108000,Loja 3,2855
3/9/2025,Smartfone B,Celular,104,1500,93000,Loja 3,2856
3/9/2025,Smartfone A,Celular,104,2000,42000,Loja 3,2857
3/9/2025,Smartfone B,Celular,104,1500,148500,Loja 3,2858
3/9/2025,Tablet A,Celular,104,1200,82800,Loja 3,2859
3/10/2025,Smartfone B,Celular,104,1500,166500,Loja 3,2860
